https://www.dropbox.com/scl/fi/y1wcm1qltebkv2mf4f5dy/Skate-Video-OAFc8g9dV80.mp4?rlkey=yvs345ilce5f195vm55z9uiqy&st=6tqaj5kd&raw=1,0:23,Tally Hall
https://www.dropbox.com/scl/fi/gzic2m6cx710wcu61cnf5/Weezer-Pinkerton-Ad-HMV-Store-1996-ffRelptEEsc.mp4?rlkey=ieyy3ffp9av80bysbrolcm1bs&st=v8cyekrh&raw=1,0:30,Weezer
https://www.dropbox.com/scl/fi/92oztml8pcspa4v9l7h4p/Minecraft-Diamonds-P3Ci09GwAmg.mp4?rlkey=0t9dm3i7x2uowr3d3zu8ugps1&st=lls809sr&raw=1,0:30,Diamonds (Mojang)
https://www.dropbox.com/scl/fi/ojfsna3nvfxw5sn6z4zpu/Jack-Stauber-Rain-sub-espa-ol-0xFYgzOuPzk.mp4?rlkey=d2rmwxo0ep81d89ai6exajxs7&st=pgxydn1w&raw=1,0:35,Jack Stauber
https://www.dropbox.com/scl/fi/a7ohimo9fq8h77coerg6b/Jack-Stauber-Hope-Sub.-Espa-ol-pAfhLMZEMxs.mp4?rlkey=d7h8871lj4tumd41v07obluvm&st=yfjx4j4j&raw=1,0:28,Jack Stauber
https://www.dropbox.com/scl/fi/iig8ylqyowfrxpg1ev2ys/Critics-SQo2z-rwo0o.mp4?rlkey=lswgaz6m9g74sahb83u0fmaba&st=phmv26m6&raw=1,0:23,Tally Hall
https://www.dropbox.com/scl/fi/0wbtqo8v2pwhcl59dx341/15-Seconds-of-Bora-Introduction-WXDC4dhxvcg.mp4?rlkey=cy28jaanr22twuawr63vc7ncy&st=t822c8m3&raw=1,0:27,Tally Hall
